expression,reading,meaning,tags,guid,example_jp,example_reading_hiragana,example_ko
手厚い,てあつい,"극진하다, 융숭하다",JLPT_1 JLPT,8cTa(5!2)d,被災者には手厚い支援が必要だ。,ひさいしゃにはてあついしえんがひつようだ。,이재민에게는 두터운 지원이 필요하다.
提起,ていき,제기,JLPT_1 JLPT,LS<U<r?a^U,住民が騒音問題を市議会に提起した。,じゅうみんがそうおんもんだいをしぎかいにていきした。,주민이 소음 문제를 시의회에 제기했다.
手痛い,ていたい,"뼈아프다, 타격이 크다",JLPT_1 JLPT,ji0|r=Ld9w,主力選手の離脱はチームに手痛い打撃だ。,しゅりょくせんしゅのりだつはちーむにていたいだげきだ。,주전 선수의 이탈은 팀에 뼈아픈 타격이다.
撤回,てっかい,철회,JLPT_1 JLPT,<`zkW/JWq2,批判を受けて会社は新方針を撤回した。,ひはんをうけてかいしゃはしんほうしんをてっかいした。,비판을 받고 회사는 새 방침을 철회했다.
デマ,でま,"헛소문, 유언비어",JLPT_1 JLPT,YaP+~b0N11,根拠のないデマを広めてはいけない。,こんきょのないでまをひろめてはいけない。,근거 없는 헛소문을 퍼뜨려서는 안 된다.
問い詰める,といつめる,"추궁하다, 힐난하다",JLPT_1 JLPT,_tv(nez{Qg,母親は帰宅が遅れた理由を息子に問い詰めた。,ははおやはきたくがおくれたりゆうをむすこにといつめた。,어머니는 귀가가 늦은 이유를 아들에게 추궁했다.
どうやら,どうやら,"어쩐지, 아무래도",JLPT_1 JLPT,ucBIj2.l6q,雨音がしないので、どうやら雨はやんだらしい。,あまおとがしないので、どうやらあめはやんだらしい。,빗소리가 나지 않는 걸 보니 아무래도 비가 그친 모양이다.
とく,とく,같다,JLPT_1 JLPT,9F@p0JI{Q=,飲み物は先に冷蔵庫へ入れとくね。,のみものはさきにれいぞうこへいれとくね。,음료는 미리 냉장고에 넣어 둘게.
特産,とくさん,특산,JLPT_1 JLPT,eh++L6#2x5,この地方はみかんの特産地として知られる。,このちほうはみかんのとくさんちとしてしられる。,이 지방은 귤 특산지로 알려져 있다.
遂げる,とげる,이루다,JLPT_1 JLPT,dWz~z;f>#$,彼女は史上初の三連覇を遂げた。,かのじょはしじょうはつのさんれんぱをとげた。,그녀는 사상 최초의 3연패를 이루었다.
とっくに,とっくに,"훨씬 전에, 벌써",JLPT_1 JLPT,2Tc;Cb_e^G,頼まれた仕事ならとっくに終わっている。,たのまれたしごとならとっくにおわっている。,부탁받은 일이라면 벌써 끝났다.
突如,とつじょ,"갑자기, 별안간",JLPT_1 JLPT,*/NRp!kFjT,突如、大きな音とともに照明が消えた。,とつじょ、おおきなおととともにしょうめいがきえた。,갑자기 큰 소리와 함께 조명이 꺼졌다.
なつく,なつく,따르다,JLPT_1 JLPT,WQ1TD^0vw},毎日餌をやると野良猫が私になついた。,まいにちえさをやるとのらねこがわたしになついた。,매일 먹이를 주자 길고양이가 나를 따르게 됐다.
なんとか,なんとか,"어떻게든, 그럭저럭",JLPT_1 JLPT,sD&twE;>oM,締め切りまでになんとか原稿を書き上げた。,しめきりまでになんとかげんこうをかきあげた。,마감까지 어떻게든 원고를 완성했다.
にぎわう,にぎわう,"활기차다, 붐비다",JLPT_1 JLPT,=$0tncQ2Yq,週末の市場は観光客でにぎわう。,しゅうまつのいちばはかんこうきゃくでにぎわう。,주말 시장은 관광객으로 붐빈다.
抜き打ち,ぬきうち,"갑자기, 불시에",JLPT_1 JLPT,W2x2N2?VAS,税務署が店に抜き打ちで検査に入った。,ぜいむしょがみせにぬきうちでけんさにはいった。,세무서가 가게에 불시 검사를 나왔다.
入手,にゅうしゅ,"입수, 손에 넣음",JLPT_1 JLPT,79/nmgBaW5,発売日に限定版を入手できた。,はつばいびにげんていばんをにゅうしゅできた。,발매일에 한정판을 손에 넣을 수 있었다.
望ましい,のぞましい,바람직하다,JLPT_1 JLPT,}nhLiu(z|Z,双方が納得できる解決が望ましい。,そうほうがなっとくできるかいけつがのぞましい。,양측이 납득할 수 있는 해결이 바람직하다.
乗り出す,のりだす,"적극적으로 나서다, 착수하다",JLPT_1 JLPT,pH)8^>-<Z9,自治体は観光客の誘致に乗り出した。,じちたいはかんこうきゃくのゆうちにのりだした。,지자체는 관광객 유치에 적극 나섰다.
ののしる,ののしる,"욕을 퍼붓다, 매도하다",JLPT_1 JLPT,"KMy1,/2LP)",観客は反則した選手を激しくののしった。,かんきゃくははんそくしたせんしゅをはげしくののしった。,관중은 반칙한 선수를 심하게 욕했다.
配属,はいぞく,배속,JLPT_1 JLPT,E&GZ:=wgkN,新入社員は来月から大阪支店に配属される。,しんにゅうしゃいんはらいげつからおおさかしてんにはいぞくされる。,신입 사원은 다음 달부터 오사카 지점에 배속된다.
配布,はいふ,배포,JLPT_1 JLPT,"W06-@z:,ht",駅前で災害時の避難地図を配布した。,えきまえでさいがいじのひなんちずをはいふした。,역 앞에서 재해 시 대피 지도를 배포했다.
はがす,はがす,"벗기다, 떼다",JLPT_1 JLPT,|`J[~1fbzA,値札をはがしてから贈り物を包んだ。,ねふだをはがしてからおくりものをつつんだ。,가격표를 떼고 나서 선물을 포장했다.
はかどる,はかどる,진척되다,JLPT_1 JLPT,o&.&Gu5;]`,静かな場所では勉強がよくはかどる。,しずかなばしょではべんきょうがよくはかどる。,조용한 곳에서는 공부가 잘된다.
迫力,はくりょく,"박력, 압도적인 힘",JLPT_1 JLPT,#$T@>dT8Dq,舞台で聞いた生演奏は迫力があった。,ぶたいできいたなまえんそうははくりょくがあった。,무대에서 들은 라이브 연주는 박력이 있었다.
はなはだしい,はなはだしい,"매우 심하다, 대단하다",JLPT_1 JLPT,KuahNKWoHP,今年は地域による気温差がはなはだしい。,ことしはちいきによるきおんさがはなはだしい。,올해는 지역에 따른 기온 차가 매우 심하다.
腹が立つ,はらがたつ,화가 나다,JLPT_1 JLPT,}S@_:WfF>1,約束を何度も破られて腹が立った。,やくそくをなんどもやぶられてはらがたった。,약속을 몇 번이나 어겨서 화가 났다.
煩雑,はんざつ,번잡함(번거롭고 복잡함),JLPT_1 JLPT,y9a*.SA<h],申請の手続きが煩雑で時間がかかる。,しんせいのてつづきがはんざつでじかんがかかる。,신청 절차가 번거롭고 복잡해서 시간이 걸린다.
繁盛,はんじょう,"번성, 번창",JLPT_1 JLPT,f#R$+FHmsr,駅前に移転してから店が繁盛している。,えきまえにいてんしてからみせがはんじょうしている。,역 앞으로 이전한 뒤 가게가 번창하고 있다.
ひたむき,ひたむき,"외곬으로, 한결같이",JLPT_1 JLPT,jBZl:b.0j3,彼女のひたむきな姿勢が周囲の心を動かした。,かのじょのひたむきなしせいがしゅういのこころをうごかした。,그녀의 한결같은 자세가 주변 사람들의 마음을 움직였다.
人一倍,ひといちばい,"두 배, 갑절, 한층 더",JLPT_1 JLPT,:5E4F:3R]c,兄は人一倍努力して代表選手になった。,あにはひといちばいどりょくしてだいひょうせんしゅになった。,형은 남보다 훨씬 더 노력해 국가대표 선수가 되었다.
人手,ひとで,일손,JLPT_1 JLPT,Q1gYMEWg/!,人手が足りず店長も厨房を手伝った。,ひとでがたりずてんちょうもちゅうぼうをてつだった。,일손이 부족해 점장도 주방 일을 도왔다.
秘める,ひめる,① 숨기다 ② (속에) 간직하다,JLPT_1 JLPT,1BsF$V}!X=,この小さな種は強い生命力を秘めている。,このちいさなたねはつよいせいめいりょくをひめている。,이 작은 씨앗은 강한 생명력을 품고 있다.
拍子,ひょうし,① 박자 ② ~하는 바람에,JLPT_1 JLPT,)8bvmy:.q5,立ち上がった拍子に棚に頭をぶつけた。,たちあがったひょうしにたなにあたまをぶつけた。,일어서는 바람에 선반에 머리를 부딪쳤다.
品種,ひんしゅ,품종,JLPT_1 JLPT,s}=Jl_^BJ?,病気に強い米の品種が開発された。,びょうきにつよいこめのひんしゅがかいはつされた。,병에 강한 쌀 품종이 개발되었다.
風潮,ふうちょう,풍조,JLPT_1 JLPT,hDnpKG2iTn,若者の間で転職を前向きに捉える風潮が広がった。,わかもののあいだでてんしょくをまえむきにとらえるふうちょうがひろがった。,젊은이들 사이에서 이직을 긍정적으로 보는 풍조가 퍼졌다.
ぶかぶか,ぶかぶか,헐렁헐렁,JLPT_1 JLPT,QR{m~yWRQV,この靴は大きすぎてぶかぶかだ。,このくつはおおきすぎてぶかぶかだ。,이 신발은 너무 커서 헐렁하다.
不順,ふじゅん,불순함,JLPT_1 JLPT,6*LltxBw/_,天候不順で野菜の価格が上がった。,てんこうふじゅんでやさいのかかくがあがった。,고르지 못한 날씨로 채소 가격이 올랐다.
復旧,ふっきゅう,복구,JLPT_1 JLPT,w_t4?!iNO(,大雨で止まった鉄道は翌朝復旧した。,おおあめでとまったてつどうはよくあさふっきゅうした。,폭우로 멈춘 철도는 다음 날 아침 복구되었다.
不服,ふふく,"불만, 납득이 가지 않음",JLPT_1 JLPT,#$BK`cb1bO,判定を不服として選手側が抗議した。,はんていをふふくとしてせんしゅがわがこうぎした。,판정에 불복해 선수 측이 항의했다.
不満,ふまん,불만,JLPT_1 JLPT,K^6;ey~P9G,客は料理が冷たいと不満を漏らした。,きゃくはりょうりがつめたいとふまんをもらした。,손님은 음식이 차갑다며 불만을 터뜨렸다.
ぺこぺこ,ぺこぺこ,굽실굽실,JLPT_1 JLPT,6HN[IvB|vv,彼は上司に会うたびぺこぺこ頭を下げる。,かれはじょうしにあうたびぺこぺこあたまをさげる。,그는 상사를 만날 때마다 굽실거리며 고개를 숙인다.
へりくだる,へりくだる,자기를 낮추다,JLPT_1 JLPT,7q4WRC-hEl,必要以上にへりくだる話し方はかえって不自然だ。,ひつよういじょうにへりくだるはなしかたはかえってふしぜんだ。,필요 이상으로 자신을 낮추는 말투는 오히려 부자연스럽다.
ボイコット,ぼいこっと,"보이콧, 불매 동맹",JLPT_1 JLPT,kBm>q{Qy4s,人権侵害に抗議して大会をボイコットした。,じんけんしんがいにこうぎしてたいかいをぼいこっとした。,인권 침해에 항의해 대회를 보이콧했다.
没頭,ぼっとう,몰두,JLPT_1 JLPT,==_%M!m5kC,時間を忘れて研究に没頭した。,じかんをわすれてけんきゅうにぼっとうした。,시간을 잊고 연구에 몰두했다.
ぽつぽつ,ぽつぽつ,"슬슬, 조금씩",JLPT_1 JLPT,ab#b(>ZB#(,春になると観光客がぽつぽつ訪れ始める。,はるになるとかんこうきゃくがぽつぽつおとずれはじめる。,봄이 되면 관광객이 조금씩 찾아오기 시작한다.
補填する,ほてんする,"보충하다, 채우다",JLPT_1 JLPT,"3I6,k9+Oak",予備費で工事費の不足分を補填した。,よびひでこうじひのふそくぶんをほてんした。,예비비로 공사비 부족분을 충당했다.
ほどける,ほどける,(저절로) 풀어지다,JLPT_1 JLPT,"tOK},4N=Kw",歩いているうちに靴ひもがほどけた。,あるいているうちにくつひもがほどけた。,걷는 사이에 신발 끈이 풀렸다.
程遠い,ほどとおい,"동떨어지다, 차이가 많이 나다",JLPT_1 JLPT,Op%[t8fKV3,現在の成績は優勝には程遠い。,げんざいのせいせきはゆうしょうにはほどとおい。,현재 성적은 우승과는 거리가 멀다.
ほほえましい,ほほえましい,흐뭇하다,JLPT_1 JLPT,mhbIrblXso,幼い兄妹が手をつないで歩く姿はほほえましい。,おさないきょうだいがてをつないであるくすがたはほほえましい。,어린 남매가 손을 잡고 걷는 모습은 흐뭇하다.
滅びる,ほろびる,"멸망하다, 쇠퇴하다",JLPT_1 JLPT,:ALmct*1O],水源を失えばこの村はいずれ滅びる。,すいげんをうしなえばこのむらはいずれほろびる。,수원을 잃으면 이 마을은 언젠가 사라질 것이다.
保留,ほりゅう,보류,JLPT_1 JLPT,w+4mqBtSQc,詳細が決まるまで契約するかどうかの判断を保留した。,しょうさいがきまるまでけいやくするかどうかのはんだんをほりゅうした。,세부 사항이 정해질 때까지 계약 여부에 대한 판단을 보류했다.
交える,まじえる,"섞다, 교차시키다, 주고받다",JLPT_1 JLPT,0Y(({$D$Me,冗談を交えながら新入社員を紹介した。,じょうだんをまじえながらしんにゅうしゃいんをしょうかいした。,농담을 섞어 가며 신입 사원을 소개했다.
真っ先,まっさき,맨 먼저,JLPT_1 JLPT,%43Cn^r4Pc,事故の知らせを聞いて真っ先に現場へ向かった。,じこのしらせをきいてまっさきにげんばへむかった。,사고 소식을 듣고 가장 먼저 현장으로 향했다.
